Execute Time_ms, Thread ID, Request ID, Status Code, Response Text, Response Delay_ms, Success QPS, Error Ratio, Active Threads 
80335 , 9804 , 7 , 200 , 0 , 126 , 77.31374867741333 , 60.452085323145496% , 476
80335 , 8593 , 3 , 200 , 1959893799 , 125 , 77.27640505383705 , 60.46363520570628% , 476
80335 , 1091 , 12 , 200 , -356255086833450162 , 117 , 77.26395717931163 , 60.46748614737915% , 476
80335 , 8584 , 3 , 200 , -1 , 117 , 77.33864442646419 , 60.444387852549816% , 476
80335 , 2224 , 13 , 200 , 0 , 125 , 77.32619655193876 , 60.448236342798936% , 476
80336 , 8573 , 3 , 200 , -811887714 , 125 , 77.35012945628361 , 60.44053985230455% , 476
80336 , 9809 , 10 , 200 , -1783112373 , 118 , 77.36257717586139 , 60.43669234196957% , 476
80337 , 9886 , 10 , 200 , -474888822 , 119 , 77.37406176481572 , 60.4328453214513% , 476
80338 , 8572 , 3 , 200 , 0 , 124 , 77.38554606786329 , 60.42899879065623% , 476
80339 , 7586 , 13 , 200 , -2524748907 , 124 , 77.39703008501475 , 60.42515274949084% , 476
80339 , 2997 , 10 , 200 , -2874598137 , 98 , 77.40947733977272 , 60.42130719786164% , 476
80339 , 8537 , 11 , 200 , -693888991 , 98 , 77.42192459453068 , 60.417462135675194% , 476
80341 , 990 , 15 , 200 , 1159311547 , 123 , 77.4324442065695 , 60.41361756283805% , 476
80341 , 9781 , 7 , 200 , 333817430 , 131 , 77.44489115146686 , 60.40977347925681% , 476
80341 , 2823 , 13 , 200 , -1486341737724771010 , 123 , 77.45733809636425 , 60.40592988483807% , 476
80341 , 2044 , 14 , 200 , 1 , 103 , 77.46978504126162 , 60.402086779488485% , 476
80341 , 847 , 14 , 200 , -516248188204398328 , 104 , 77.48223198615901 , 60.3982441631147% , 476
80341 , 7579 , 8 , 200 , 4013304268579624876 , 103 , 77.49467893105637 , 60.39440203562341% , 476
80341 , 7621 , 12 , 200 , 1117135724 , 103 , 77.50712587595375 , 60.39056039692131% , 476
80341 , 2208 , 7 , 200 , -2 , 123 , 77.51957282085112 , 60.386719246915156% , 476
80341 , 1552 , 16 , 200 , -2 , 104 , 77.5320197657485 , 60.38287858551167% , 476
80341 , 1624 , 15 , 200 , 6 , 103 , 77.54446671064586 , 60.37903841261766% , 476
80341 , 173 , 13 , 200 , -1646550729 , 105 , 77.55691365554326 , 60.3751987281399% , 476
80342 , 2048 , 10 , 200 , 0 , 106 , 77.5683951109009 , 60.37135953198525% , 476
80342 , 2860 , 13 , 200 , 0 , 105 , 77.58084190087376 , 60.36752082406053% , 476
80342 , 2835 , 11 , 200 , 2018862872284104164 , 104 , 77.59328869084662 , 60.36368260427264% , 476
80342 , 1479 , 16 , 200 , 1141671049409827424 , 105 , 77.60573548081949 , 60.35984487252845% , 476
80344 , 1782 , 12 , 200 , -2260621789 , 91 , 77.6162501244648 , 60.3560076287349% , 476
80345 , 9522 , 9 , 200 , -549937647 , 107 , 77.62869660460021 , 60.35217087279893% , 476
80345 , 8625 , 4 , 200 , 1178850530 , 103 , 77.64017673781817 , 60.34833460462751% , 476
80345 , 9247 , 9 , 200 , 698197905426952590 , 102 , 77.65262306304064 , 60.34449882412763% , 476
80345 , 2023 , 11 , 200 , 1281692066609666481 , 102 , 77.66506938826312 , 60.3406635312063% , 476
80350 , 9173 , 11 , 200 , 1708591887 , 107 , 77.67268201617922 , 60.33682872577057% , 476
80350 , 457 , 15 , 200 , 947433760 , 107 , 77.68512756689483 , 60.332994407727504% , 476
80350 , 7445 , 10 , 200 , 1170562932 , 97 , 77.69757311761046 , 60.32916057698417% , 476
80350 , 2620 , 13 , 200 , 0 , 97 , 77.71001866832607 , 60.3253272334477% , 476
80366 , 9790 , 11 , 200 , 1312729821 , 88 , 77.70699051837842 , 60.32149437702522% , 476
80371 , 9866 , 11 , 200 , -838924404 , 89 , 77.71459854922794 , 60.31766200762389% , 476
80373 , 8551 , 2 , 200 , -1797554526619846349 , 94 , 77.72510669005761 , 60.31383012515088% , 476
80373 , 8555 , 2 , 200 , -417251137440235296 , 90 , 77.73754867928284 , 60.3099987295134% , 476
80373 , 9071 , 11 , 200 , 2211668359902184122 , 90 , 77.74999066850809 , 60.30616782061868% , 476
80375 , 7627 , 3 , No Response , Timeout , -1 , 77.74805598755832 , 60.30868902439024% , 476
80375 , 7427 , 4 , No Response , Timeout , -1 , 77.74805598755832 , 60.31120990790727% , 475
80377 , 8546 , 1 , 200 , -2897961295 , 17886 , 77.75856277293255 , 60.307379651975104% , 474
80379 , 9957 , 7 , 200 , 1215277549 , 96 , 77.76906903544459 , 60.3035498825173% , 474
80383 , 8613 , 1 , 200 , -3802053705 , 17918 , 77.77763955065126 , 60.2997205994412% , 474
80383 , 8618 , 1 , 200 , -1923511935 , 17673 , 77.79007999203812 , 60.29589180265413% , 474
80383 , 8577 , 1 , 200 , 383717501 , 17892 , 77.80252043342497 , 60.2920634920635% , 474
80387 , 8605 , 1 , 200 , 3248568550 , 17678 , 77.81108885765111 , 60.288235667576664% , 474
80388 , 8538 , 1 , 200 , -2397731162 , 17679 , 77.82256058118126 , 60.28440832910107% , 474
80403 , 8579 , 5 , 200 , -1560830400071159076 , 100 , 77.82047933534818 , 60.28058147654415% , 474
80404 , 9959 , 7 , 200 , -1421665025989355056 , 100 , 77.83291668221334 , 60.27675510981339% , 474
80412 , 9860 , 11 , 200 , 1 , 106 , 77.8366412973188 , 60.27292922881625% , 474
80412 , 9377 , 12 , 200 , -1328364766 , 105 , 77.84907725215142 , 60.26910383346027% , 474
80415 , 498 , 13 , 200 , -1424079883 , 107 , 77.85860846856929 , 60.26527892365298% , 474
80415 , 2105 , 13 , 200 , -858148210 , 107 , 77.87104395946031 , 60.26145449930195% , 474
80416 , 8756 , 12 , 200 , 2 , 106 , 77.8825109430959 , 60.257630560314745% , 474
80416 , 8757 , 12 , 200 , -1087992305 , 106 , 77.8949462793474 , 60.24998413806231% , 474
80416 , 470 , 14 , 200 , -1578907274 , 106 , 77.91981695185038 , 60.246161654612365% , 474
80416 , 8368 , 12 , 200 , 0 , 108 , 77.9073816155989 , 60.24998413806231% , 474
80421 , 2475 , 16 , 200 , -1853653515721778430 , 110 , 77.92740702055433 , 60.242339656156815% , 474
80421 , 9819 , 11 , 200 , 1100918708392857705 , 115 , 77.93984158366595 , 60.238518142603404% , 474
80421 , 9962 , 7 , 200 , -576016138 , 114 , 77.95227614677758 , 60.234697113859816% , 474
80421 , 9884 , 11 , 200 , -5 , 110 , 77.9647107098892 , 60.230876569833825% , 474
80421 , 8600 , 3 , 200 , 1 , 113 , 77.97714527300083 , 60.22705651043319% , 474
80421 , 9684 , 11 , 200 , 0 , 113 , 77.98957983611245 , 60.22323693556571% , 474
80422 , 2573 , 10 , 200 , 172461334 , 113 , 78.0010444903136 , 60.2194178451392% , 474
80422 , 7616 , 11 , 200 , 0 , 110 , 78.01347889880878 , 60.21559923906151% , 474
80422 , 7473 , 8 , 200 , -357117588 , 110 , 78.02591330730398 , 60.211781117240506% , 474
80423 , 53 , 13 , 200 , -1353030162 , 114 , 78.03737736717108 , 60.20796347958407% , 474
80423 , 7279 , 15 , 200 , 993785234245216308 , 112 , 78.04981162105368 , 60.20414632600013% , 474
80423 , 7772 , 13 , 200 , 2 , 97 , 78.06224587493628 , 60.2003296563966% , 474
80423 , 553 , 13 , 200 , -1501641915 , 97 , 78.07468012881887 , 60.19651347068146% , 474
80423 , 9812 , 11 , 200 , 1 , 97 , 78.08711438270147 , 60.192697768762685% , 474
80434 , 8729 , 12 , 200 , -1065604456 , 121 , 78.08886789168758 , 60.188882550548264% , 474
80434 , 9401 , 12 , 200 , -2081898324 , 121 , 78.10130044508541 , 60.185067815946255% , 474
80434 , 7360 , 13 , 200 , 1 , 108 , 78.11373299848323 , 60.18125356486469% , 474
80434 , 2158 , 14 , 200 , 69577784 , 122 , 78.12616555188106 , 60.17743979721166% , 474
80434 , 8595 , 4 , 200 , 702557862268565664 , 121 , 78.13859810527886 , 60.16981371182359% , 474
80435 , 549 , 5 , 200 , 2606576868 , 124 , 78.15103065867667 , 60.16981371182359% , 474
80435 , 9545 , 12 , 200 , -1533442253 , 111 , 78.1624914527258 , 60.166001393904835% , 474
80435 , 2517 , 12 , 200 , 658637860 , 123 , 78.17492385155715 , 60.16218955904714% , 474
80435 , 9835 , 11 , 200 , -91366151022316536 , 119 , 78.18735625038852 , 60.15837820715869% , 474
80435 , 7481 , 8 , 200 , 1302260070 , 100 , 78.19978864921987 , 60.15456733814772% , 474
80435 , 7432 , 8 , 200 , 0 , 110 , 78.21222104805123 , 60.15075695192247% , 474
80436 , 9843 , 11 , 200 , -8786406846581856 , 120 , 78.22368093888309 , 60.14694704839118% , 474
80436 , 9214 , 12 , 200 , -1300498033 , 124 , 78.23611318315183 , 60.14313762746216% , 474
80437 , 8800 , 12 , 200 , 55 , 121 , 78.26000472419409 , 60.13552023304414% , 474
80437 , 4240 , 16 , 200 , 0 , 125 , 78.27243681390405 , 60.13171225937184% , 474
80437 , 7682 , 12 , 200 , -447245447 , 125 , 78.29730099332396 , 60.12409775864253% , 474
80437 , 9847 , 11 , 200 , 350819492922055976 , 113 , 78.28486890361401 , 60.12409775864253% , 474
80437 , 734 , 18 , 200 , 2794385673 , 124 , 78.24757263448413 , 60.1393286890437% , 474
80437 , 9427 , 12 , 200 , -1636097009095610510 , 111 , 78.30973308303393 , 60.12029123140235% , 474
80437 , 7459 , 9 , 200 , 3159690688402755576 , 125 , 78.3221651727439 , 60.11648518612307% , 474
80438 , 2171 , 12 , 200 , 553208568938727090 , 112 , 78.33362341182028 , 60.11267962271317% , 474
80438 , 8547 , 4 , 200 , -2336987046027630852 , 112 , 78.3460553469753 , 60.10887454108115% , 474
80438 , 1976 , 16 , 200 , -1 , 126 , 78.35848728213034 , 60.10506994113551% , 474
80439 , 1552 , 17 , 200 , -2 , 98 , 78.36994492721193 , 60.10126582278481% , 474
80440 , 2835 , 12 , 200 , 2018862872284104164 , 98 , 78.38140228741919 , 60.0974621859376% , 474
80440 , 9804 , 8 , 200 , 0 , 105 , 78.39383391347589 , 60.093659030502465% , 474
80440 , 847 , 15 , 200 , -516248188204398328 , 99 , 78.40626553953257 , 60.089856356388026% , 474
80442 , 2823 , 14 , 200 , -1486341737724771010 , 101 , 78.416747470227 , 60.08605416350291% , 474
80442 , 7579 , 9 , 200 , 4013304268579624876 , 101 , 78.42917878720071 , 60.08225245175577% , 474
80442 , 2860 , 14 , 200 , 0 , 100 , 78.44161010417444 , 60.078451221055296% , 474
80442 , 173 , 14 , 200 , -1646550729 , 100 , 78.45404142114816 , 60.07465047131018% , 474
80443 , 8593 , 4 , 200 , 1959893799 , 108 , 78.46549730865334 , 60.07085020242915% , 474
80443 , 9522 , 10 , 200 , -549937647 , 98 , 78.49035963352934 , 60.06325110689437% , 474
80443 , 2023 , 12 , 200 , 1281692066609666481 , 98 , 78.47792847109133 , 60.06705041432095% , 474
80443 , 1782 , 13 , 200 , -2260621789 , 99 , 78.50279079596734 , 60.05945228005819% , 474
80446 , 2044 , 15 , 200 , 1 , 105 , 78.51229396116649 , 60.05565393372122% , 474
80446 , 1624 , 16 , 200 , 6 , 105 , 78.5247246600204 , 60.05185606779232% , 474
80446 , 1974 , 13 , 200 , 1559243096 , 111 , 78.53715535887427 , 60.04805868218035% , 474
80457 , 7621 , 13 , 200 , 1117135724 , 116 , 78.53884683744111 , 60.04426177679419% , 474
80457 , 7445 , 11 , 200 , 1170562932 , 107 , 78.55127583678238 , 60.040465351542736% , 474
80457 , 2048 , 11 , 200 , 0 , 115 , 78.56370483612363 , 60.03666940633495% , 474
80457 , 8625 , 5 , 200 , 1178850530 , 112 , 78.57613383546492 , 60.03287394107978% , 474
80458 , 9173 , 12 , 200 , 1708591887 , 108 , 78.58758606975069 , 60.0290789556862% , 474
80458 , 8537 , 12 , 200 , -693888991 , 119 , 78.60001491461384 , 60.02528445006321% , 474
80458 , 990 , 16 , 200 , 1159311547 , 117 , 78.612443759477 , 60.02149042411984% , 474
80459 , 9809 , 11 , 200 , -1783112373 , 122 , 78.62389540014168 , 60.01769687776514% , 474
80459 , 2620 , 14 , 200 , 0 , 108 , 78.64875278091947 , 60.01011122345804% , 474
80459 , 1479 , 17 , 200 , 1141671049409827424 , 117 , 78.66118147130837 , 60.00631911532386% , 474
80459 , 2092 , 13 , 200 , -1 , 124 , 78.67361016169725 , 60.002527486414756% , 474
80459 , 457 , 16 , 200 , 947433760 , 109 , 78.68603885208616 , 59.99873633663992% , 474
80459 , 1469 , 6 , 200 , -853549122 , 13514 , 78.69846754247504 , 59.99494566590852% , 474
80459 , 9247 , 10 , 200 , 698197905426952590 , 114 , 78.63632409053058 , 60.01011122345804% , 474
80459 , 2997 , 11 , 200 , -2874598137 , 120 , 78.71089623286394 , 59.99115547412976% , 474
80460 , 9886 , 11 , 200 , -474888822 , 122 , 78.7223465075814 , 59.987365761212885% , 474
80460 , 8584 , 4 , 200 , -1 , 125 , 78.73477504349988 , 59.98357652706715% , 474
80460 , 9781 , 8 , 200 , 333817430 , 119 , 78.74720357941835 , 59.97978777160182% , 474
80460 , 2208 , 8 , 200 , -2 , 119 , 78.75963211533681 , 59.97599949472621% , 474
80460 , 8573 , 4 , 200 , -811887714 , 124 , 78.77206065125527 , 59.97221169634963% , 474
80460 , 2224 , 14 , 200 , 0 , 124 , 78.75963211533681 , 59.97599949472621% , 474
80461 , 9790 , 12 , 200 , 1312729821 , 95 , 78.78351002348964 , 59.968424376381435% , 474
80461 , 7586 , 14 , 200 , -2524748907 , 122 , 78.79593840494152 , 59.96463753473099% , 474
80461 , 8572 , 4 , 200 , 0 , 122 , 78.8083667863934 , 59.960851171307695% , 474
80461 , 9866 , 12 , 200 , -838924404 , 90 , 78.82079516784529 , 59.95706528602096% , 474
80461 , 1091 , 13 , 200 , -356255086833450162 , 126 , 78.83322354929717 , 59.95327987878023% , 474
80461 , 8555 , 3 , 200 , -417251137440235296 , 88 , 78.84565193074907 , 59.949494949494955% , 474
80465 , 888 , 4 , No Response , Timeout , -1 , 78.84173243024918 , 59.95202323085663% , 474
80465 , 9071 , 12 , 200 , 2211668359902184122 , 92 , 78.85416019387311 , 59.948238858729965% , 473
80465 , 8551 , 3 , 200 , -1797554526619846349 , 92 , 78.86658795749705 , 59.94445496433756% , 473
80472 , 9957 , 8 , 200 , 1215277549 , 93 , 78.87215428969083 , 59.940671547589% , 473
80472 , 8577 , 2 , 200 , 383717501 , 89 , 78.89700765483647 , 59.93310614666162% , 473
80472 , 8546 , 2 , 200 , -2897961295 , 95 , 78.88458097226363 , 59.93310614666162% , 473
80476 , 8613 , 2 , 200 , -3802053705 , 93 , 78.90551220239576 , 59.92932416230201% , 473
80477 , 8618 , 2 , 200 , -1923511935 , 94 , 78.91695764007108 , 59.92554265522464% , 473
80486 , 7280 , 6 , 200 , 1 , 13042 , 78.92055761250404 , 59.921761625339144% , 473
80495 , 9959 , 8 , 200 , -1421665025989355056 , 91 , 78.92415677992422 , 59.91798107255521% , 473
80496 , 8579 , 6 , 200 , -1560830400071159076 , 93 , 78.93559928443649 , 59.91420099678254% , 473
80499 , 9860 , 12 , 200 , 1 , 87 , 78.94508006310637 , 59.91042139793086% , 473
80508 , 8756 , 13 , 200 , 2 , 92 , 78.9486759079843 , 59.906642275909924% , 473
80508 , 8368 , 13 , 200 , 0 , 92 , 78.96109703383514 , 59.9028636306295% , 473
80508 , 498 , 14 , 200 , -1424079883 , 93 , 78.973518159686 , 59.89908546199937% , 473
80511 , 8757 , 13 , 200 , -1087992305 , 95 , 78.98299611233247 , 59.89530776992936% , 473
80517 , 2475 , 17 , 200 , -1853653515721778430 , 96 , 78.9895301613324 , 59.89153055432932% , 473
80517 , 9819 , 12 , 200 , 1100918708392857705 , 96 , 79.00194989877913 , 59.88775381510909% , 473
80517 , 2105 , 14 , 200 , -858148210 , 102 , 79.0143696362259 , 59.88397755217857% , 473
80528 , 9377 , 13 , 200 , -1328364766 , 116 , 79.01599443671766 , 59.8764264548263% , 473
80528 , 7772 , 14 , 200 , 2 , 105 , 79.02841247764752 , 59.8764264548263% , 473
80528 , 553 , 14 , 200 , -1501641915 , 105 , 79.0408305185774 , 59.87265162022444% , 473
80528 , 7616 , 12 , 200 , 0 , 106 , 79.05324855950725 , 59.86887726155204% , 473
80528 , 9812 , 12 , 200 , 1 , 105 , 79.06566660043711 , 59.86510337871911% , 473
80528 , 7279 , 16 , 200 , 993785234245216308 , 105 , 79.07808464136698 , 59.861329971635676% , 473
80528 , 470 , 15 , 200 , -1578907274 , 112 , 79.09050268229684 , 59.85755704021177% , 473
80532 , 9962 , 8 , 200 , -576016138 , 111 , 79.09899170516069 , 59.85378458435747% , 473
80532 , 7360 , 14 , 200 , 1 , 98 , 79.11140912929022 , 59.85001260398286% , 473
80533 , 8729 , 13 , 200 , -1065604456 , 99 , 79.12284405150683 , 59.84624109899804% , 473
80533 , 9684 , 12 , 200 , 0 , 111 , 79.13526132144587 , 59.84247006931317% , 473
80533 , 7473 , 9 , 200 , -357117588 , 111 , 79.1476785913849 , 59.83869951483839% , 473
80533 , 2158 , 15 , 200 , 69577784 , 99 , 79.16009586132392 , 59.83492943548387% , 473
80533 , 2517 , 13 , 200 , 658637860 , 98 , 79.17251313126296 , 59.83115983115983% , 473
80533 , 2573 , 11 , 200 , 172461334 , 111 , 79.184930401202 , 59.827390701776494% , 473
80534 , 7682 , 13 , 200 , -447245447 , 97 , 79.19636426850771 , 59.82362204724409% , 473
80534 , 53 , 14 , 200 , -1353030162 , 111 , 79.20878138426006 , 59.819853867472915% , 473
80534 , 9884 , 12 , 200 , -5 , 113 , 79.2211985000124 , 59.81608616237325% , 473
80535 , 1552 , 18 , 200 , -2 , 96 , 79.23263177500465 , 59.8123189318554% , 473
80535 , 9214 , 13 , 200 , -1300498033 , 98 , 79.24504873657416 , 59.80855217582971% , 473
80535 , 9401 , 13 , 200 , -2081898324 , 101 , 79.25746569814366 , 59.804785894206546% , 473
80536 , 847 , 16 , 200 , -516248188204398328 , 96 , 79.26889838084831 , 59.801020086896294% , 473
80536 , 9835 , 12 , 200 , -91366151022316536 , 101 , 79.2813151882388 , 59.79725475380935% , 473
80537 , 8595 , 5 , 200 , 702557862268565664 , 103 , 79.29274743285694 , 59.79348989485614% , 473
80537 , 734 , 19 , 200 , 2794385673 , 100 , 79.30516408607224 , 59.78972550994711% , 473
80537 , 7459 , 10 , 200 , 3159690688402755576 , 100 , 79.32999739250282 , 59.782198161903565% , 473
80537 , 8800 , 13 , 200 , 55 , 100 , 79.31758073928754 , 59.78596159899276% , 473
80541 , 9545 , 13 , 200 , -1533442253 , 106 , 79.33847357246619 , 59.77843519859004% , 473
80542 , 8547 , 5 , 200 , -2336987046027630852 , 104 , 79.34990439770554 , 59.77467270896274% , 473
80542 , 1976 , 17 , 200 , -1 , 104 , 79.3623202801023 , 59.77091069293222% , 473
80544 , 2171 , 13 , 200 , 553208568938727090 , 106 , 79.3727651966627 , 59.76714915040906% , 473
80544 , 9427 , 13 , 200 , -1636097009095610510 , 107 , 79.38518077075885 , 59.76338808130388% , 473
80544 , 549 , 6 , 200 , 2606576868 , 109 , 79.39759634485499 , 59.75962748552731% , 473
80545 , 4240 , 17 , 200 , 0 , 108 , 79.40902601030479 , 59.75586736299% , 473
80545 , 7481 , 9 , 200 , 1302260070 , 110 , 79.42144143025638 , 59.75210771360262% , 473
80545 , 9847 , 12 , 200 , 350819492922055976 , 108 , 79.43385685020796 , 59.748348537275874% , 473
80545 , 1624 , 17 , 200 , 6 , 99 , 79.45868769011112 , 59.740831603447184% , 473
80545 , 2860 , 15 , 200 , 0 , 103 , 79.44627227015953 , 59.740831603447184% , 473
80546 , 2835 , 13 , 200 , 2018862872284104164 , 106 , 79.4701164551933 , 59.737073845766766% , 473
80546 , 2044 , 16 , 200 , 1 , 100 , 79.48253172100414 , 59.73331656078999% , 473
80546 , 9522 , 11 , 200 , -549937647 , 103 , 79.4701164551933 , 59.737073845766766% , 473
80546 , 8600 , 4 , 200 , 1 , 125 , 79.494946986815 , 59.729559748427675% , 473
80546 , 7579 , 10 , 200 , 4013304268579624876 , 104 , 79.50736225262584 , 59.72580340859065% , 473
80548 , 2023 , 13 , 200 , 1281692066609666481 , 105 , 79.51780304911357 , 59.72204754118978% , 473
80548 , 8593 , 5 , 200 , 1959893799 , 105 , 79.53021800665441 , 59.71829214613595% , 473
80548 , 1782 , 14 , 200 , -2260621789 , 105 , 79.54263296419526 , 59.71453722334004% , 473
80549 , 1974 , 14 , 200 , 1559243096 , 103 , 79.56647506486735 , 59.70702879416573% , 473
80549 , 173 , 15 , 200 , -1646550729 , 106 , 79.5550479217361 , 59.70702879416573% , 473
80549 , 2823 , 15 , 200 , -1486341737724771010 , 107 , 79.57888986827894 , 59.70327528760922% , 473
80549 , 9804 , 9 , 200 , 0 , 109 , 79.59130467169052 , 59.69952225295449% , 473
80554 , 7432 , 9 , 200 , 0 , 119 , 79.61119249199294 , 59.69201759899434% , 473
80554 , 9843 , 12 , 200 , -8786406846581856 , 118 , 79.59877845917025 , 59.69576969011251% , 473
80555 , 8625 , 6 , 200 , 1178850530 , 98 , 79.62261808702128 , 59.68826597951104% , 473
80555 , 7445 , 12 , 200 , 1170562932 , 98 , 79.6350319657377 , 59.68451483157365% , 473
80555 , 7621 , 14 , 200 , 1117135724 , 98 , 79.6474458444541 , 59.68076415509332% , 473
80555 , 9247 , 11 , 200 , 698197905426952590 , 96 , 79.65985972317051 , 59.67701394998115% , 473
80555 , 2048 , 12 , 200 , 0 , 98 , 79.6722736018869 , 59.67326421614829% , 473
80555 , 1479 , 18 , 200 , 1141671049409827424 , 96 , 79.68468748060332 , 59.66951495350591% , 473
80555 , 8537 , 13 , 200 , -693888991 , 97 , 79.70951523803613 , 59.66201784143736% , 473
80555 , 2092 , 14 , 200 , -1 , 96 , 79.69710135931972 , 59.665766161965195% , 473
80556 , 457 , 17 , 200 , 947433760 , 97 , 79.72093947067877 , 59.658269991833656% , 473
80559 , 990 , 17 , 200 , 1159311547 , 101 , 79.73038394220384 , 59.65452261306533% , 473
80560 , 9173 , 13 , 200 , 1708591887 , 102 , 79.74180734856009 , 59.65077570504366% , 473
80563 , 2224 , 15 , 200 , 0 , 102 , 79.75125057408488 , 59.64702926767994% , 473
80563 , 2997 , 12 , 200 , -2874598137 , 104 , 79.76366322008863 , 59.64328330088551% , 473
80564 , 8555 , 4 , 200 , -417251137440235296 , 103 , 79.77508564619433 , 59.63953780457172% , 473
80564 , 9790 , 13 , 200 , 1312729821 , 103 , 79.78749813812621 , 59.63579277864992% , 473
80564 , 2208 , 9 , 200 , -2 , 103 , 79.7999106300581 , 59.63204822303152% , 473
80564 , 9781 , 9 , 200 , 333817430 , 104 , 79.81232312198996 , 59.62830413762793% , 473
80565 , 1091 , 14 , 200 , -356255086833450162 , 104 , 79.82374480233352 , 59.62456052235058% , 473
80565 , 8572 , 5 , 200 , 0 , 104 , 79.83615714019736 , 59.62081737711094% , 473
80566 , 9866 , 13 , 200 , -838924404 , 105 , 79.8475783829407 , 59.617074701820464% , 473
80567 , 7586 , 15 , 200 , -2524748907 , 106 , 79.85899934216242 , 59.61333249639068% , 473
80567 , 2620 , 15 , 200 , 0 , 108 , 79.87141137190166 , 59.60959076073311% , 473
80568 , 8573 , 5 , 200 , -811887714 , 107 , 79.88283189355576 , 59.6058494947593% , 473
80569 , 9809 , 12 , 200 , -1783112373 , 110 , 79.89425213171319 , 59.60210869838082% , 473
80573 , 1469 , 7 , 200 , -853549122 , 114 , 79.90269693321585 , 59.59836837150926% , 473
80575 , 9886 , 12 , 200 , -474888822 , 115 , 79.91312441824387 , 59.594628514056225% , 473
80575 , 9071 , 13 , 200 , 2211668359902184122 , 110 , 79.92553521563761 , 59.58715020705233% , 473
80575 , 8551 , 4 , 200 , -1797554526619846349 , 110 , 79.93794601303134 , 59.58715020705233% , 473
80579 , 8584 , 5 , 200 , -1 , 119 , 79.94638801672893 , 59.5834117573248% , 473
80580 , 9957 , 9 , 200 , 1215277549 , 108 , 79.957805907173 , 59.57967377666249% , 473
80580 , 8546 , 3 , 200 , -2897961295 , 108 , 79.97021593447505 , 59.5759362649771% , 473
80580 , 8577 , 3 , 200 , 383717501 , 108 , 79.98262596177712 , 59.5721992221804% , 473
80580 , 8613 , 3 , 200 , -3802053705 , 104 , 79.99503598907917 , 59.56846264818415% , 473
80580 , 8618 , 3 , 200 , -1923511935 , 103 , 80.00744601638124 , 59.56472654290015% , 473
80582 , 7280 , 7 , 200 , 1 , 96 , 80.0178699957807 , 59.5609909062402% , 473
80585 , 9959 , 9 , 200 , -1421665025989355056 , 90 , 80.02730036607308 , 59.55725573811614% , 473
80586 , 8579 , 7 , 200 , -1560830400071159076 , 90 , 80.03871640235278 , 59.553521038439825% , 473
80586 , 9860 , 13 , 200 , 1 , 86 , 80.05112550567097 , 59.54978680712315% , 473
80596 , 8368 , 14 , 200 , 0 , 88 , 80.05360067497146 , 59.54605304407799% , 473
80602 , 8756 , 14 , 200 , 2 , 94 , 80.06004813776333 , 59.5423197492163% , 473
80603 , 498 , 15 , 200 , -1424079883 , 95 , 80.07146135999902 , 59.53858692245% , 473
80603 , 8757 , 14 , 200 , -1087992305 , 92 , 80.08386784610995 , 59.53485456369108% , 473
80605 , 2475 , 18 , 200 , -1853653515721778430 , 88 , 80.09428695490355 , 59.5311226728515% , 473
80606 , 9819 , 13 , 200 , 1100918708392857705 , 89 , 80.10569932759348 , 59.5273912498433% , 473
80606 , 2105 , 15 , 200 , -858148210 , 89 , 80.11810535195892 , 59.523660294578505% , 473
80618 , 7279 , 17 , 200 , 993785234245216308 , 90 , 80.11858393907067 , 59.51992980696916% , 473
80637 , 9377 , 14 , 200 , -1328364766 , 109 , 80.12450860027035 , 59.51247023436521% , 473
80637 , 7772 , 15 , 200 , 2 , 109 , 80.11210734526335 , 59.51619978692737% , 473
80637 , 7473 , 10 , 200 , -357117588 , 104 , 80.11210734526335 , 59.51619978692737% , 473
80637 , 2517 , 14 , 200 , 658637860 , 104 , 80.13690985527735 , 59.50501253132832% , 473
80637 , 9962 , 9 , 200 , -576016138 , 105 , 80.14931111028437 , 59.50501253132832% , 473
80637 , 2158 , 16 , 200 , 69577784 , 104 , 80.16171236529136 , 59.49755669715574% , 473
80637 , 7616 , 13 , 200 , 0 , 109 , 80.17411362029837 , 59.49755669715574% , 473
80637 , 7360 , 15 , 200 , 1 , 105 , 80.18651487530538 , 59.49382948067405% , 473
80638 , 8729 , 14 , 200 , -1065604456 , 105 , 80.1979215754359 , 59.49010273114508% , 473
80638 , 9684 , 13 , 200 , 0 , 105 , 80.21032267665369 , 59.486376448481046% , 473
80638 , 470 , 16 , 200 , -1578907274 , 110 , 80.22272377787147 , 59.48265063259426% , 473
80638 , 1552 , 19 , 200 , -2 , 103 , 80.23512487908927 , 59.47892528339701% , 473
80638 , 8595 , 6 , 200 , 702557862268565664 , 101 , 80.24752598030706 , 59.4752004008016% , 473
80638 , 2573 , 12 , 200 , 172461334 , 105 , 80.25992708152484 , 59.4714759847204% , 473
80638 , 9545 , 14 , 200 , -1533442253 , 97 , 80.27232818274263 , 59.46775203506574% , 473
80638 , 553 , 15 , 200 , -1501641915 , 110 , 80.28472928396042 , 59.46402855175005% , 473
80639 , 847 , 17 , 200 , -516248188204398328 , 103 , 80.29613462468532 , 59.460305534685695% , 473
80639 , 9214 , 14 , 200 , -1300498033 , 104 , 80.30853557211772 , 59.45658298378513% , 473
80640 , 9812 , 13 , 200 , 1 , 112 , 80.31994047619048 , 59.452860898960814% , 473
